id_nhs,indx,songfunction,score1,score2,score3,culture,hraf_region,hraf_subregion,meanest1,meancilo1,meancihi1,meanpval1,sdest1,sdcilo1,sdcihi1,meanest2,meancilo2,meancihi2,meanpval2,sdest2,sdcilo2,sdcihi2,meanest3,meancilo3,meancihi3,meanpval3,sdest3,sdcilo3,sdcihi3,nhs_region,hraf_subsistence,ncites,ncites_str,npassages
NHS-C058,2192,other,-.091359645,-.36094478,-.28624418,Klamath (5),North America,Plains and Plateau,.088249557,-.14690059,.33106184,.47150001,.908813265105608,.717846717627147,1.09191253227227,.15891816,-.074847788,.39938682,.18708333,.87546991965396,.694637006213549,1.0259142805574,-.24787603,-.48891971,-.0066581466,.045083333,.950963235346144,.7753527754299649,1.09812711459711,NHS-R21,hunter-gatherers,5,5,84
NHS-C058,2207,healing,.86496776,-.27011716,2.1213689,Klamath (5),North America,Plains and Plateau,.088249557,-.14690059,.33106184,.47150001,.908813265105608,.717846717627147,1.09191253227227,.15891816,-.074847788,.39938682,.18708333,.87546991965396,.694637006213549,1.0259142805574,-.24787603,-.48891971,-.0066581466,.045083333,.950963235346144,.7753527754299649,1.09812711459711,NHS-R21,hunter-gatherers,5,5,84
NHS-C058,2178,other,-.84904844,-.6011371,-.15642403,Klamath (5),North America,Plains and Plateau,.088249557,-.14690059,.33106184,.47150001,.908813265105608,.717846717627147,1.09191253227227,.15891816,-.074847788,.39938682,.18708333,.87546991965396,.694637006213549,1.0259142805574,-.24787603,-.48891971,-.0066581466,.045083333,.950963235346144,.7753527754299649,1.09812711459711,NHS-R21,hunter-gatherers,5,5,84
NHS-C058,2206,other,.33263975,-.2315657,.64265466,Klamath (5),North America,Plains and Plateau,.088249557,-.14690059,.33106184,.47150001,.908813265105608,.717846717627147,1.09191253227227,.15891816,-.074847788,.39938682,.18708333,.87546991965396,.694637006213549,1.0259142805574,-.24787603,-.48891971,-.0066581466,.045083333,.950963235346144,.7753527754299649,1.09812711459711,NHS-R21,hunter-gatherers,5,5,84
NHS-C058,2173,other,.1400726,.0020290033,.22315948,Klamath (5),North America,Plains and Plateau,.088249557,-.14690059,.33106184,.47150001,.908813265105608,.717846717627147,1.09191253227227,.15891816,-.074847788,.39938682,.18708333,.87546991965396,.694637006213549,1.0259142805574,-.24787603,-.48891971,-.0066581466,.045083333,.950963235346144,.7753527754299649,1.09812711459711,NHS-R21,hunter-gatherers,5,5,84
NHS-C058,2176,other,-.8286224,-.6258952,-.34899247,Klamath (5),North America,Plains and Plateau,.088249557,-.14690059,.33106184,.47150001,.908813265105608,.717846717627147,1.09191253227227,.15891816,-.074847788,.39938682,.18708333,.87546991965396,.694637006213549,1.0259142805574,-.24787603,-.48891971,-.0066581466,.045083333,.950963235346144,.7753527754299649,1.09812711459711,NHS-R21,hunter-gatherers,5,5,84
NHS-C058,2142,healing,.34942675,-.12592579,1.0140941,Klamath (5),North America,Plains and Plateau,.088249557,-.14690059,.33106184,.47150001,.908813265105608,.717846717627147,1.09191253227227,.15891816,-.074847788,.39938682,.18708333,.87546991965396,.694637006213549,1.0259142805574,-.24787603,-.48891971,-.0066581466,.045083333,.950963235346144,.7753527754299649,1.09812711459711,NHS-R21,hunter-gatherers,5,5,84
NHS-C058,2157,other,-.13611917,-.54304218,.86830938,Klamath (5),North America,Plains and Plateau,.088249557,-.14690059,.33106184,.47150001,.908813265105608,.717846717627147,1.09191253227227,.15891816,-.074847788,.39938682,.18708333,.87546991965396,.694637006213549,1.0259142805574,-.24787603,-.48891971,-.0066581466,.045083333,.950963235346144,.7753527754299649,1.09812711459711,NHS-R21,hunter-gatherers,5,5,84
NHS-C058,2138,healing,.45936301,-.24086964,.78755581,Klamath (5),North America,Plains and Plateau,.088249557,-.14690059,.33106184,.47150001,.908813265105608,.717846717627147,1.09191253227227,.15891816,-.074847788,.39938682,.18708333,.87546991965396,.694637006213549,1.0259142805574,-.24787603,-.48891971,-.0066581466,.045083333,.950963235346144,.7753527754299649,1.09812711459711,NHS-R21,hunter-gatherers,5,5,84
NHS-C058,2182,love,-1.2005199,-.78763735,-.110985,Klamath (5),North America,Plains and Plateau,.088249557,-.14690059,.33106184,.47150001,.908813265105608,.717846717627147,1.09191253227227,.15891816,-.074847788,.39938682,.18708333,.87546991965396,.694637006213549,1.0259142805574,-.24787603,-.48891971,-.0066581466,.045083333,.950963235346144,.7753527754299649,1.09812711459711,NHS-R21,hunter-gatherers,5,5,84
NHS-C058,2160,healing,.14252561,-.42590198,.61255962,Klamath (5),North America,Plains and Plateau,.088249557,-.14690059,.33106184,.47150001,.908813265105608,.717846717627147,1.09191253227227,.15891816,-.074847788,.39938682,.18708333,.87546991965396,.694637006213549,1.0259142805574,-.24787603,-.48891971,-.0066581466,.045083333,.950963235346144,.7753527754299649,1.09812711459711,NHS-R21,hunter-gatherers,5,5,84
NHS-C058,2186,other,-.2228791,-.23982023,-.096156269,Klamath (5),North America,Plains and Plateau,.088249557,-.14690059,.33106184,.47150001,.908813265105608,.717846717627147,1.09191253227227,.15891816,-.074847788,.39938682,.18708333,.87546991965396,.694637006213549,1.0259142805574,-.24787603,-.48891971,-.0066581466,.045083333,.950963235346144,.7753527754299649,1.09812711459711,NHS-R21,hunter-gatherers,5,5,84
NHS-C058,2141,other,.90617824,1.042572,.68545854,Klamath (5),North America,Plains and Plateau,.088249557,-.14690059,.33106184,.47150001,.908813265105608,.717846717627147,1.09191253227227,.15891816,-.074847788,.39938682,.18708333,.87546991965396,.694637006213549,1.0259142805574,-.24787603,-.48891971,-.0066581466,.045083333,.950963235346144,.7753527754299649,1.09812711459711,NHS-R21,hunter-gatherers,5,5,84
NHS-C058,2169,other,-.41553012,-.8761757,-.33749008,Klamath (5),North America,Plains and Plateau,.088249557,-.14690059,.33106184,.47150001,.908813265105608,.717846717627147,1.09191253227227,.15891816,-.074847788,.39938682,.18708333,.87546991965396,.694637006213549,1.0259142805574,-.24787603,-.48891971,-.0066581466,.045083333,.950963235346144,.7753527754299649,1.09812711459711,NHS-R21,hunter-gatherers,5,5,84
NHS-C058,2188,other,-.070191175,.44027716,-.23658282,Klamath (5),North America,Plains and Plateau,.088249557,-.14690059,.33106184,.47150001,.908813265105608,.717846717627147,1.09191253227227,.15891816,-.074847788,.39938682,.18708333,.87546991965396,.694637006213549,1.0259142805574,-.24787603,-.48891971,-.0066581466,.045083333,.950963235346144,.7753527754299649,1.09812711459711,NHS-R21,hunter-gatherers,5,5,84
NHS-C058,2197,other,.83210588,-.022886967,1.3556507,Klamath (5),North America,Plains and Plateau,.088249557,-.14690059,.33106184,.47150001,.908813265105608,.717846717627147,1.09191253227227,.15891816,-.074847788,.39938682,.18708333,.87546991965396,.694637006213549,1.0259142805574,-.24787603,-.48891971,-.0066581466,.045083333,.950963235346144,.7753527754299649,1.09812711459711,NHS-R21,hunter-gatherers,5,5,84
NHS-C058,2143,healing,.57742149,-.39366043,1.1905369,Klamath (5),North America,Plains and Plateau,.088249557,-.14690059,.33106184,.47150001,.908813265105608,.717846717627147,1.09191253227227,.15891816,-.074847788,.39938682,.18708333,.87546991965396,.694637006213549,1.0259142805574,-.24787603,-.48891971,-.0066581466,.045083333,.950963235346144,.7753527754299649,1.09812711459711,NHS-R21,hunter-gatherers,5,5,84
NHS-C058,2171,other,.22862385,.01896091,1.0233978,Klamath (5),North America,Plains and Plateau,.088249557,-.14690059,.33106184,.47150001,.908813265105608,.717846717627147,1.09191253227227,.15891816,-.074847788,.39938682,.18708333,.87546991965396,.694637006213549,1.0259142805574,-.24787603,-.48891971,-.0066581466,.045083333,.950963235346144,.7753527754299649,1.09812711459711,NHS-R21,hunter-gatherers,5,5,84
NHS-C058,2194,dance,.17491218,.67538619,-.40590438,Klamath (5),North America,Plains and Plateau,.088249557,-.14690059,.33106184,.47150001,.908813265105608,.717846717627147,1.09191253227227,.15891816,-.074847788,.39938682,.18708333,.87546991965396,.694637006213549,1.0259142805574,-.24787603,-.48891971,-.0066581466,.045083333,.950963235346144,.7753527754299649,1.09812711459711,NHS-R21,hunter-gatherers,5,5,84
NHS-C058,2136,other,-.019170737,-.25940907,-.3051765,Klamath (5),North America,Plains and Plateau,.088249557,-.14690059,.33106184,.47150001,.908813265105608,.717846717627147,1.09191253227227,.15891816,-.074847788,.39938682,.18708333,.87546991965396,.694637006213549,1.0259142805574,-.24787603,-.48891971,-.0066581466,.045083333,.950963235346144,.7753527754299649,1.09812711459711,NHS-R21,hunter-gatherers,5,5,84
NHS-C058,2162,other,-.040629916,-.37891862,-.28927851,Klamath (5),North America,Plains and Plateau,.088249557,-.14690059,.33106184,.47150001,.908813265105608,.717846717627147,1.09191253227227,.15891816,-.074847788,.39938682,.18708333,.87546991965396,.694637006213549,1.0259142805574,-.24787603,-.48891971,-.0066581466,.045083333,.950963235346144,.7753527754299649,1.09812711459711,NHS-R21,hunter-gatherers,5,5,84
NHS-C058,2167,other,-.08043284,-.36102694,-.24262014,Klamath (5),North America,Plains and Plateau,.088249557,-.14690059,.33106184,.47150001,.908813265105608,.717846717627147,1.09191253227227,.15891816,-.074847788,.39938682,.18708333,.87546991965396,.694637006213549,1.0259142805574,-.24787603,-.48891971,-.0066581466,.045083333,.950963235346144,.7753527754299649,1.09812711459711,NHS-R21,hunter-gatherers,5,5,84
NHS-C058,2209,healing,-.69755602,-.47310421,.35898373,Klamath (5),North America,Plains and Plateau,.088249557,-.14690059,.33106184,.47150001,.908813265105608,.717846717627147,1.09191253227227,.15891816,-.074847788,.39938682,.18708333,.87546991965396,.694637006213549,1.0259142805574,-.24787603,-.48891971,-.0066581466,.045083333,.950963235346144,.7753527754299649,1.09812711459711,NHS-R21,hunter-gatherers,5,5,84
NHS-C058,2185,other,-.37155023,.051674988,.088154927,Klamath (5),North America,Plains and Plateau,.088249557,-.14690059,.33106184,.47150001,.908813265105608,.717846717627147,1.09191253227227,.15891816,-.074847788,.39938682,.18708333,.87546991965396,.694637006213549,1.0259142805574,-.24787603,-.48891971,-.0066581466,.045083333,.950963235346144,.7753527754299649,1.09812711459711,NHS-R21,hunter-gatherers,5,5,84
NHS-C058,2202,other,-.16907179,.042376295,.032171004,Klamath (5),North America,Plains and Plateau,.088249557,-.14690059,.33106184,.47150001,.908813265105608,.717846717627147,1.09191253227227,.15891816,-.074847788,.39938682,.18708333,.87546991965396,.694637006213549,1.0259142805574,-.24787603,-.48891971,-.0066581466,.045083333,.950963235346144,.7753527754299649,1.09812711459711,NHS-R21,hunter-gatherers,5,5,84
NHS-C058,2168,other,.12818274,.0023510167,.24164453,Klamath (5),North America,Plains and Plateau,.088249557,-.14690059,.33106184,.47150001,.908813265105608,.717846717627147,1.09191253227227,.15891816,-.074847788,.39938682,.18708333,.87546991965396,.694637006213549,1.0259142805574,-.24787603,-.48891971,-.0066581466,.045083333,.950963235346144,.7753527754299649,1.09812711459711,NHS-R21,hunter-gatherers,5,5,84
NHS-C058,2190,other,-.78367209,-.15592268,.0050238268,Klamath (5),North America,Plains and Plateau,.088249557,-.14690059,.33106184,.47150001,.908813265105608,.717846717627147,1.09191253227227,.15891816,-.074847788,.39938682,.18708333,.87546991965396,.694637006213549,1.0259142805574,-.24787603,-.48891971,-.0066581466,.045083333,.950963235346144,.7753527754299649,1.09812711459711,NHS-R21,hunter-gatherers,5,5,84
NHS-C058,2180,other,-.74353278,-.33807606,-.73627281,Klamath (5),North America,Plains and Plateau,.088249557,-.14690059,.33106184,.47150001,.908813265105608,.717846717627147,1.09191253227227,.15891816,-.074847788,.39938682,.18708333,.87546991965396,.694637006213549,1.0259142805574,-.24787603,-.48891971,-.0066581466,.045083333,.950963235346144,.7753527754299649,1.09812711459711,NHS-R21,hunter-gatherers,5,5,84
NHS-C058,2198,other,.25572875,-.0098564513,.27804172,Klamath (5),North America,Plains and Plateau,.088249557,-.14690059,.33106184,.47150001,.908813265105608,.717846717627147,1.09191253227227,.15891816,-.074847788,.39938682,.18708333,.87546991965396,.694637006213549,1.0259142805574,-.24787603,-.48891971,-.0066581466,.045083333,.950963235346144,.7753527754299649,1.09812711459711,NHS-R21,hunter-gatherers,5,5,84
NHS-C058,2153,healing,-.12020617,-.56946921,.73542029,Klamath (5),North America,Plains and Plateau,.088249557,-.14690059,.33106184,.47150001,.908813265105608,.717846717627147,1.09191253227227,.15891816,-.074847788,.39938682,.18708333,.87546991965396,.694637006213549,1.0259142805574,-.24787603,-.48891971,-.0066581466,.045083333,.950963235346144,.7753527754299649,1.09812711459711,NHS-R21,hunter-gatherers,5,5,84
NHS-C058,2177,love,-.74451679,-.36789784,.20949692,Klamath (5),North America,Plains and Plateau,.088249557,-.14690059,.33106184,.47150001,.908813265105608,.717846717627147,1.09191253227227,.15891816,-.074847788,.39938682,.18708333,.87546991965396,.694637006213549,1.0259142805574,-.24787603,-.48891971,-.0066581466,.045083333,.950963235346144,.7753527754299649,1.09812711459711,NHS-R21,hunter-gatherers,5,5,84
NHS-C058,2191,other,-.66602719,-.53261137,-.20723371,Klamath (5),North America,Plains and Plateau,.088249557,-.14690059,.33106184,.47150001,.908813265105608,.717846717627147,1.09191253227227,.15891816,-.074847788,.39938682,.18708333,.87546991965396,.694637006213549,1.0259142805574,-.24787603,-.48891971,-.0066581466,.045083333,.950963235346144,.7753527754299649,1.09812711459711,NHS-R21,hunter-gatherers,5,5,84
NHS-C058,2151,healing,.71401823,.26418847,1.3602002,Klamath (5),North America,Plains and Plateau,.088249557,-.14690059,.33106184,.47150001,.908813265105608,.717846717627147,1.09191253227227,.15891816,-.074847788,.39938682,.18708333,.87546991965396,.694637006213549,1.0259142805574,-.24787603,-.48891971,-.0066581466,.045083333,.950963235346144,.7753527754299649,1.09812711459711,NHS-R21,hunter-gatherers,5,5,84
NHS-C058,2199,dance,.1701812,.69596469,.14634393,Klamath (5),North America,Plains and Plateau,.088249557,-.14690059,.33106184,.47150001,.908813265105608,.717846717627147,1.09191253227227,.15891816,-.074847788,.39938682,.18708333,.87546991965396,.694637006213549,1.0259142805574,-.24787603,-.48891971,-.0066581466,.045083333,.950963235346144,.7753527754299649,1.09812711459711,NHS-R21,hunter-gatherers,5,5,84
NHS-C058,2187,other,-.53454131,-.49228212,-.15877636,Klamath (5),North America,Plains and Plateau,.088249557,-.14690059,.33106184,.47150001,.908813265105608,.717846717627147,1.09191253227227,.15891816,-.074847788,.39938682,.18708333,.87546991965396,.694637006213549,1.0259142805574,-.24787603,-.48891971,-.0066581466,.045083333,.950963235346144,.7753527754299649,1.09812711459711,NHS-R21,hunter-gatherers,5,5,84
NHS-C058,2148,healing,.17617626,-.44853956,.53047127,Klamath (5),North America,Plains and Plateau,.088249557,-.14690059,.33106184,.47150001,.908813265105608,.717846717627147,1.09191253227227,.15891816,-.074847788,.39938682,.18708333,.87546991965396,.694637006213549,1.0259142805574,-.24787603,-.48891971,-.0066581466,.045083333,.950963235346144,.7753527754299649,1.09812711459711,NHS-R21,hunter-gatherers,5,5,84
NHS-C058,2150,other,-2.3067489,1.1136069,.94246441,Klamath (5),North America,Plains and Plateau,.088249557,-.14690059,.33106184,.47150001,.908813265105608,.717846717627147,1.09191253227227,.15891816,-.074847788,.39938682,.18708333,.87546991965396,.694637006213549,1.0259142805574,-.24787603,-.48891971,-.0066581466,.045083333,.950963235346144,.7753527754299649,1.09812711459711,NHS-R21,hunter-gatherers,5,5,84
NHS-C058,2146,healing,.37092921,-.32897601,.79532874,Klamath (5),North America,Plains and Plateau,.088249557,-.14690059,.33106184,.47150001,.908813265105608,.717846717627147,1.09191253227227,.15891816,-.074847788,.39938682,.18708333,.87546991965396,.694637006213549,1.0259142805574,-.24787603,-.48891971,-.0066581466,.045083333,.950963235346144,.7753527754299649,1.09812711459711,NHS-R21,hunter-gatherers,5,5,84
NHS-C058,2195,dance,-.024728959,.84463716,-.29233024,Klamath (5),North America,Plains and Plateau,.088249557,-.14690059,.33106184,.47150001,.908813265105608,.717846717627147,1.09191253227227,.15891816,-.074847788,.39938682,.18708333,.87546991965396,.694637006213549,1.0259142805574,-.24787603,-.48891971,-.0066581466,.045083333,.950963235346144,.7753527754299649,1.09812711459711,NHS-R21,hunter-gatherers,5,5,84
NHS-C058,2137,healing,.76613683,.23985843,1.3444979,Klamath (5),North America,Plains and Plateau,.088249557,-.14690059,.33106184,.47150001,.908813265105608,.717846717627147,1.09191253227227,.15891816,-.074847788,.39938682,.18708333,.87546991965396,.694637006213549,1.0259142805574,-.24787603,-.48891971,-.0066581466,.045083333,.950963235346144,.7753527754299649,1.09812711459711,NHS-R21,hunter-gatherers,5,5,84
NHS-C058,2166,other,-.43490666,-.85830975,-.35823342,Klamath (5),North America,Plains and Plateau,.088249557,-.14690059,.33106184,.47150001,.908813265105608,.717846717627147,1.09191253227227,.15891816,-.074847788,.39938682,.18708333,.87546991965396,.694637006213549,1.0259142805574,-.24787603,-.48891971,-.0066581466,.045083333,.950963235346144,.7753527754299649,1.09812711459711,NHS-R21,hunter-gatherers,5,5,84
NHS-C058,2205,other,.86976272,.93359584,1.0090829,Klamath (5),North America,Plains and Plateau,.088249557,-.14690059,.33106184,.47150001,.908813265105608,.717846717627147,1.09191253227227,.15891816,-.074847788,.39938682,.18708333,.87546991965396,.694637006213549,1.0259142805574,-.24787603,-.48891971,-.0066581466,.045083333,.950963235346144,.7753527754299649,1.09812711459711,NHS-R21,hunter-gatherers,5,5,84
NHS-C058,2164,other,-.060281079,-.39395186,-.23961829,Klamath (5),North America,Plains and Plateau,.088249557,-.14690059,.33106184,.47150001,.908813265105608,.717846717627147,1.09191253227227,.15891816,-.074847788,.39938682,.18708333,.87546991965396,.694637006213549,1.0259142805574,-.24787603,-.48891971,-.0066581466,.045083333,.950963235346144,.7753527754299649,1.09812711459711,NHS-R21,hunter-gatherers,5,5,84
NHS-C058,2159,other,-.072758727,-.32534334,-.25144538,Klamath (5),North America,Plains and Plateau,.088249557,-.14690059,.33106184,.47150001,.908813265105608,.717846717627147,1.09191253227227,.15891816,-.074847788,.39938682,.18708333,.87546991965396,.694637006213549,1.0259142805574,-.24787603,-.48891971,-.0066581466,.045083333,.950963235346144,.7753527754299649,1.09812711459711,NHS-R21,hunter-gatherers,5,5,84
NHS-C058,2201,other,-.28813237,-.029593745,-.44715962,Klamath (5),North America,Plains and Plateau,.088249557,-.14690059,.33106184,.47150001,.908813265105608,.717846717627147,1.09191253227227,.15891816,-.074847788,.39938682,.18708333,.87546991965396,.694637006213549,1.0259142805574,-.24787603,-.48891971,-.0066581466,.045083333,.950963235346144,.7753527754299649,1.09812711459711,NHS-R21,hunter-gatherers,5,5,84
NHS-C058,2174,other,-1.3380799,-1.3536838,-.37466663,Klamath (5),North America,Plains and Plateau,.088249557,-.14690059,.33106184,.47150001,.908813265105608,.717846717627147,1.09191253227227,.15891816,-.074847788,.39938682,.18708333,.87546991965396,.694637006213549,1.0259142805574,-.24787603,-.48891971,-.0066581466,.045083333,.950963235346144,.7753527754299649,1.09812711459711,NHS-R21,hunter-gatherers,5,5,84
NHS-C058,2193,other,-.40848285,-.54273063,.17091531,Klamath (5),North America,Plains and Plateau,.088249557,-.14690059,.33106184,.47150001,.908813265105608,.717846717627147,1.09191253227227,.15891816,-.074847788,.39938682,.18708333,.87546991965396,.694637006213549,1.0259142805574,-.24787603,-.48891971,-.0066581466,.045083333,.950963235346144,.7753527754299649,1.09812711459711,NHS-R21,hunter-gatherers,5,5,84
NHS-C058,2184,other,-.21559559,-.39293888,-.08124958,Klamath (5),North America,Plains and Plateau,.088249557,-.14690059,.33106184,.47150001,.908813265105608,.717846717627147,1.09191253227227,.15891816,-.074847788,.39938682,.18708333,.87546991965396,.694637006213549,1.0259142805574,-.24787603,-.48891971,-.0066581466,.045083333,.950963235346144,.7753527754299649,1.09812711459711,NHS-R21,hunter-gatherers,5,5,84
NHS-C058,2132,other,-.086804673,-.38249153,-.22667016,Klamath (5),North America,Plains and Plateau,.088249557,-.14690059,.33106184,.47150001,.908813265105608,.717846717627147,1.09191253227227,.15891816,-.074847788,.39938682,.18708333,.87546991965396,.694637006213549,1.0259142805574,-.24787603,-.48891971,-.0066581466,.045083333,.950963235346144,.7753527754299649,1.09812711459711,NHS-R21,hunter-gatherers,5,5,84
NHS-C058,2158,other,.080503412,-.32930771,.47744679,Klamath (5),North America,Plains and Plateau,.088249557,-.14690059,.33106184,.47150001,.908813265105608,.717846717627147,1.09191253227227,.15891816,-.074847788,.39938682,.18708333,.87546991965396,.694637006213549,1.0259142805574,-.24787603,-.48891971,-.0066581466,.045083333,.950963235346144,.7753527754299649,1.09812711459711,NHS-R21,hunter-gatherers,5,5,84
NHS-C058,2183,other,-2.5921688,.72299224,.18762426,Klamath (5),North America,Plains and Plateau,.088249557,-.14690059,.33106184,.47150001,.908813265105608,.717846717627147,1.09191253227227,.15891816,-.074847788,.39938682,.18708333,.87546991965396,.694637006213549,1.0259142805574,-.24787603,-.48891971,-.0066581466,.045083333,.950963235346144,.7753527754299649,1.09812711459711,NHS-R21,hunter-gatherers,5,5,84
NHS-C058,2172,other,-.065897092,-.38115036,-.25851086,Klamath (5),North America,Plains and Plateau,.088249557,-.14690059,.33106184,.47150001,.908813265105608,.717846717627147,1.09191253227227,.15891816,-.074847788,.39938682,.18708333,.87546991965396,.694637006213549,1.0259142805574,-.24787603,-.48891971,-.0066581466,.045083333,.950963235346144,.7753527754299649,1.09812711459711,NHS-R21,hunter-gatherers,5,5,84
NHS-C058,2147,healing,.38430849,-.30695131,.78713506,Klamath (5),North America,Plains and Plateau,.088249557,-.14690059,.33106184,.47150001,.908813265105608,.717846717627147,1.09191253227227,.15891816,-.074847788,.39938682,.18708333,.87546991965396,.694637006213549,1.0259142805574,-.24787603,-.48891971,-.0066581466,.045083333,.950963235346144,.7753527754299649,1.09812711459711,NHS-R21,hunter-gatherers,5,5,84
NHS-C058,2165,other,.48122713,.043804705,.66705865,Klamath (5),North America,Plains and Plateau,.088249557,-.14690059,.33106184,.47150001,.908813265105608,.717846717627147,1.09191253227227,.15891816,-.074847788,.39938682,.18708333,.87546991965396,.694637006213549,1.0259142805574,-.24787603,-.48891971,-.0066581466,.045083333,.950963235346144,.7753527754299649,1.09812711459711,NHS-R21,hunter-gatherers,5,5,84
NHS-C058,2210,other,-.22394733,.40748748,-.25294772,Klamath (5),North America,Plains and Plateau,.088249557,-.14690059,.33106184,.47150001,.908813265105608,.717846717627147,1.09191253227227,.15891816,-.074847788,.39938682,.18708333,.87546991965396,.694637006213549,1.0259142805574,-.24787603,-.48891971,-.0066581466,.045083333,.950963235346144,.7753527754299649,1.09812711459711,NHS-R21,hunter-gatherers,5,5,84
NHS-C058,2133,dance,.23962267,.95640117,-.53322494,Klamath (5),North America,Plains and Plateau,.088249557,-.14690059,.33106184,.47150001,.908813265105608,.717846717627147,1.09191253227227,.15891816,-.074847788,.39938682,.18708333,.87546991965396,.694637006213549,1.0259142805574,-.24787603,-.48891971,-.0066581466,.045083333,.950963235346144,.7753527754299649,1.09812711459711,NHS-R21,hunter-gatherers,5,5,84
NHS-C058,2214,dance,-.18624215,-.22672394,-.10598201,Klamath (5),North America,Plains and Plateau,.088249557,-.14690059,.33106184,.47150001,.908813265105608,.717846717627147,1.09191253227227,.15891816,-.074847788,.39938682,.18708333,.87546991965396,.694637006213549,1.0259142805574,-.24787603,-.48891971,-.0066581466,.045083333,.950963235346144,.7753527754299649,1.09812711459711,NHS-R21,hunter-gatherers,5,5,84
NHS-C058,2155,healing,.51788813,-.21864423,1.4723728,Klamath (5),North America,Plains and Plateau,.088249557,-.14690059,.33106184,.47150001,.908813265105608,.717846717627147,1.09191253227227,.15891816,-.074847788,.39938682,.18708333,.87546991965396,.694637006213549,1.0259142805574,-.24787603,-.48891971,-.0066581466,.045083333,.950963235346144,.7753527754299649,1.09812711459711,NHS-R21,hunter-gatherers,5,5,84
NHS-C058,2152,other,-.092525013,-.38094905,-.2240845,Klamath (5),North America,Plains and Plateau,.088249557,-.14690059,.33106184,.47150001,.908813265105608,.717846717627147,1.09191253227227,.15891816,-.074847788,.39938682,.18708333,.87546991965396,.694637006213549,1.0259142805574,-.24787603,-.48891971,-.0066581466,.045083333,.950963235346144,.7753527754299649,1.09812711459711,NHS-R21,hunter-gatherers,5,5,84
NHS-C058,2144,dance,-.020708771,.20391636,-.069293559,Klamath (5),North America,Plains and Plateau,.088249557,-.14690059,.33106184,.47150001,.908813265105608,.717846717627147,1.09191253227227,.15891816,-.074847788,.39938682,.18708333,.87546991965396,.694637006213549,1.0259142805574,-.24787603,-.48891971,-.0066581466,.045083333,.950963235346144,.7753527754299649,1.09812711459711,NHS-R21,hunter-gatherers,5,5,84
NHS-C058,2179,love,-1.0886017,-1.2754397,-.62324458,Klamath (5),North America,Plains and Plateau,.088249557,-.14690059,.33106184,.47150001,.908813265105608,.717846717627147,1.09191253227227,.15891816,-.074847788,.39938682,.18708333,.87546991965396,.694637006213549,1.0259142805574,-.24787603,-.48891971,-.0066581466,.045083333,.950963235346144,.7753527754299649,1.09812711459711,NHS-R21,hunter-gatherers,5,5,84
NHS-C058,2212,healing,.23236905,-.48802528,1.4111179,Klamath (5),North America,Plains and Plateau,.088249557,-.14690059,.33106184,.47150001,.908813265105608,.717846717627147,1.09191253227227,.15891816,-.074847788,.39938682,.18708333,.87546991965396,.694637006213549,1.0259142805574,-.24787603,-.48891971,-.0066581466,.045083333,.950963235346144,.7753527754299649,1.09812711459711,NHS-R21,hunter-gatherers,5,5,84
NHS-C058,2154,healing,.018743826,-.51978183,.75879914,Klamath (5),North America,Plains and Plateau,.088249557,-.14690059,.33106184,.47150001,.908813265105608,.717846717627147,1.09191253227227,.15891816,-.074847788,.39938682,.18708333,.87546991965396,.694637006213549,1.0259142805574,-.24787603,-.48891971,-.0066581466,.045083333,.950963235346144,.7753527754299649,1.09812711459711,NHS-R21,hunter-gatherers,5,5,84
NHS-C058,2211,other,-.37315738,-.7809962,-.32341319,Klamath (5),North America,Plains and Plateau,.088249557,-.14690059,.33106184,.47150001,.908813265105608,.717846717627147,1.09191253227227,.15891816,-.074847788,.39938682,.18708333,.87546991965396,.694637006213549,1.0259142805574,-.24787603,-.48891971,-.0066581466,.045083333,.950963235346144,.7753527754299649,1.09812711459711,NHS-R21,hunter-gatherers,5,5,84
NHS-C058,2215,other,-.069416046,-.36728799,-.24840851,Klamath (5),North America,Plains and Plateau,.088249557,-.14690059,.33106184,.47150001,.908813265105608,.717846717627147,1.09191253227227,.15891816,-.074847788,.39938682,.18708333,.87546991965396,.694637006213549,1.0259142805574,-.24787603,-.48891971,-.0066581466,.045083333,.950963235346144,.7753527754299649,1.09812711459711,NHS-R21,hunter-gatherers,5,5,84
NHS-C058,2208,other,.84143567,.96042234,1.0170137,Klamath (5),North America,Plains and Plateau,.088249557,-.14690059,.33106184,.47150001,.908813265105608,.717846717627147,1.09191253227227,.15891816,-.074847788,.39938682,.18708333,.87546991965396,.694637006213549,1.0259142805574,-.24787603,-.48891971,-.0066581466,.045083333,.950963235346144,.7753527754299649,1.09812711459711,NHS-R21,hunter-gatherers,5,5,84
NHS-C058,2161,other,-.36026302,-.81943947,-.3395406,Klamath (5),North America,Plains and Plateau,.088249557,-.14690059,.33106184,.47150001,.908813265105608,.717846717627147,1.09191253227227,.15891816,-.074847788,.39938682,.18708333,.87546991965396,.694637006213549,1.0259142805574,-.24787603,-.48891971,-.0066581466,.045083333,.950963235346144,.7753527754299649,1.09812711459711,NHS-R21,hunter-gatherers,5,5,84
